id,introDone,introDoneLastChangedAt,gameID,gameIDLastChangedAt,treatment,treatmentLastChangedAt,emojiArray,emojiArrayLastChangedAt,participantIdentifier,participantIdentifierLastChangedAt,name,nameLastChangedAt,participantID,participantIDLastChangedAt,treatmentName,treatmentNameLastChangedAt,exitSurvey,exitSurveyLastChangedAt,exitStep,exitStepLastChangedAt,urlParams,urlParamsLastChangedAt,intro,introLastChangedAt,ended,endedLastChangedAt,recipient,recipientLastChangedAt
01HVT1JR62647KW3RR4M05WW3R,true,2024-04-19T02:05:59.987153298Z,01HVT134HS8ZDQ1789GEY5KHVW,2024-04-19T02:04:47.812905563Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-19T02:04:47.812905563Z,"[""🐿️"",""🐇"",""🐿️"",""🐿️"",""                                   ""]",2024-04-19T02:06:33.949103929Z,61415a30d166252293930da6,2024-04-19T02:04:47.682845143Z,player 4,2024-04-19T02:06:33.949103929Z,01HVT1JQQYP7R0YGR8127T141D,2024-04-19T02:04:47.682845143Z,rerun-slider- 0.3,2024-04-19T02:04:47.812905563Z,"{""age"":""33"",""gender"":""Male"",""strength"":""I counted what would be 25% of the rabbits, which was roughly 13."",""fair"":""Could be better, seemed a bit long."",""feedback"":""No problems!"",""education"":""high-school"",""teammates"":""Roughly, it seemed they just guessed when using the slide bar"",""notes"":""Yes"",""politics"":""Indempendent"",""geo"":""American"",""ethnicity"":""White""}",2024-04-19T02:21:49.45834418Z,1,2024-04-19T02:21:49.33354969Z,{},2024-04-19T02:04:47.947688446Z,3,2024-04-19T02:05:57.339248471Z,game ended,2024-04-19T02:20:33.098289843Z,01HVT10KZHJ4P409JWED4FFW37,2024-04-19T02:20:03.920520153Z
01HVT1K4F9PXHAT28E0SMZF5EP,true,2024-04-19T02:07:00.925458837Z,01HVT19ZM3Z72HHGEJ53EF055G,2024-04-19T02:07:08.069489031Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-19T02:07:08.069489031Z,"[""🐿️"",""🐿️"",""                                   ""]",2024-04-19T02:09:44.059200036Z,613fa50d01542277d8eaf5e4,2024-04-19T02:05:00.26593091Z,player 1,2024-04-19T02:09:44.059200036Z,01HVT1K47Y50EWTSRPY9BJGM9D,2024-04-19T02:05:00.26593091Z,rerun-slider- 0.3,2024-04-19T02:07:08.069489031Z,"{""age"":""24"",""gender"":""Female"",""strength"":""My strength doesn't really exist, I just saw what I saw and did not know how the other neighbours would affect what I knew about what I saw."",""fair"":""It's alright, perhaps not so much regarding being totally correct about the ratio since it's hard to collaborate without a chat log with exactly what I see."",""feedback"":""It took a little while to load and even left you waiting longer than expected."",""education"":""high-school"",""teammates"":""I think it was hard to really know since I cannot see what they see, and I can't guess when I don't know how many animals they saw total."",""notes"":""No, I just tried to remember what was said the past rounds."",""politics"":""Moderate Left"",""geo"":""Canada"",""ethnicity"":""Chinese""}",2024-04-19T02:25:15.968879311Z,1,2024-04-19T02:25:16.061175489Z,{},2024-04-19T02:05:00.519058562Z,3,2024-04-19T02:06:42.760126182Z,game ended,2024-04-19T02:21:52.894733256Z,01HVT1KB0RBX5V40S0JEGTDVVG,2024-04-19T02:21:19.352380528Z
01HVT1K6XDCEH0AQBZRMWE8HFP,true,2024-04-19T02:07:06.463130726Z,01HVT19ZDDNB9VX7FJCBBJB8EW,2024-04-19T02:07:08.069489031Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-19T02:07:08.069489031Z,"[""🐿️"",""                                   "",""🐿️"",""🐿️"",""🐇"",""🐿️""]",2024-04-19T02:08:25.828917811Z,6549876fa2301d20c2c9f79c,2024-04-19T02:05:02.765267066Z,player 4,2024-04-19T02:08:25.828917811Z,01HVT1K6QSPEXZDMRBKKAPQA55,2024-04-19T02:05:02.765267066Z,rerun-slider- 0.3,2024-04-19T02:07:08.069489031Z,,,,,{},2024-04-19T02:05:02.957890391Z,3,2024-04-19T02:06:52.300087782Z,game ended,2024-04-19T02:21:00.049041691Z,01HVT1HT4NR346C2EA28QEEB8W,2024-04-19T02:20:40.983766454Z
01HVT1KB0RBX5V40S0JEGTDVVG,true,2024-04-19T02:08:07.929090016Z,01HVT19ZM3Z72HHGEJ53EF055G,2024-04-19T02:07:09.84296042Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-19T02:07:09.84296042Z,"[""🐿️"",""🐿️"",""🐿️"",""🐇"",""                                   "",""🐇""]",2024-04-19T02:09:44.059200036Z,613041ad32f566d195975bab,2024-04-19T02:05:06.968294032Z,player 2,2024-04-19T02:09:44.059200036Z,01HVT1KAQPQKFJD8V8KX89Z1NB,2024-04-19T02:05:06.968294032Z,rerun-slider- 0.3,2024-04-19T02:07:09.84296042Z,"{""age"":""38"",""gender"":""Male"",""strength"":""Poor.  At first I just kept reporting what I saw out my window.  Toward the end most messages seemed somewhat closer to one particular end, so I just started agreeing with it."",""fair"":""Seems okay."",""feedback"":""I'm good."",""education"":""high-school"",""teammates"":""I have no idea.  I have nothing to really base my opinion on."",""notes"":""No."",""politics"":""Center, slightly left"",""geo"":""Canadian"",""ethnicity"":""Caucasian""}",2024-04-19T02:24:17.769713735Z,1,2024-04-19T02:24:17.655250899Z,{},2024-04-19T02:05:07.32241731Z,3,2024-04-19T02:08:02.747725462Z,game ended,2024-04-19T02:21:52.894733256Z,01HVT1KGS1Q0QFGJ5ADRAWR5H0,2024-04-19T02:21:19.352380528Z
01HVT1KGS1Q0QFGJ5ADRAWR5H0,true,2024-04-19T02:09:21.070343531Z,01HVT19ZM3Z72HHGEJ53EF055G,2024-04-19T02:07:10.73499403Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-19T02:07:10.73499403Z,"[""                                   "",""🐿️"",""🐿️"",""🐿️"",""🐿️"",""🐇"",""🐇"",""🐇"",""🐿️"",""🐿️"",""🐿️"",""🐿️""]",2024-04-19T02:09:44.059200036Z,614f253f9cb4943cc553e686,2024-04-19T02:05:12.865073986Z,player 3,2024-04-19T02:09:44.059200036Z,01HVT1KGDSFFSGD1MYAC79CXAD,2024-04-19T02:05:12.865073986Z,rerun-slider- 0.3,2024-04-19T02:07:10.73499403Z,"{""age"":""28"",""gender"":""male"",""strength"":""I was doing good"",""fair"":""Yes"",""feedback"":""N/A"",""education"":""master"",""teammates"":""they gave wrong answers always"",""notes"":""no"",""politics"":""Extreme left"",""geo"":""Turkey"",""ethnicity"":""Turkish""}",2024-04-19T02:22:47.380235545Z,1,2024-04-19T02:22:47.475795954Z,{},2024-04-19T02:05:13.126542808Z,3,2024-04-19T02:09:16.503127638Z,game ended,2024-04-19T02:21:52.894733256Z,01HVT1KKHZJFGKVE4Y6S07TA9Y,2024-04-19T02:21:19.352380528Z
01HVT1KK59ZC5CPHVKCDETD4Z1,true,2024-04-19T02:06:54.269030699Z,01HVT134KQKEQDQDAYAESMKWT8,2024-04-19T02:06:28.701914794Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-19T02:06:28.701914794Z,"[""                                   "",""🐇"",""🐿️""]",2024-04-19T02:07:25.438448858Z,5ce70e86c8f4b2001802c5b2,2024-04-19T02:05:15.305450529Z,player 2,2024-04-19T02:07:25.438448858Z,01HVT1KJSP8FVX9KT8908WSTM5,2024-04-19T02:05:15.305450529Z,rerun-slider- 0.3,2024-04-19T02:06:28.701914794Z,"{""age"":""29"",""gender"":""Male"",""strength"":""I think I was fairly in the middle."",""fair"":""Yes."",""feedback"":""None."",""education"":""bachelor"",""teammates"":""A lot of nonsense, had to be lying."",""notes"":""Yes"",""politics"":""Conservative"",""geo"":""Canada"",""ethnicity"":""White""}",2024-04-19T02:22:37.903123147Z,1,2024-04-19T02:22:38.007079285Z,{},2024-04-19T02:05:15.786323958Z,3,2024-04-19T02:06:53.732331057Z,game ended,2024-04-19T02:21:30.414969408Z,01HVT1Q0AN06ANRJ3RQDD22NCN,2024-04-19T02:20:56.768463393Z
01HVT1KKHZJFGKVE4Y6S07TA9Y,true,2024-04-19T02:07:44.19144907Z,01HVT19ZM3Z72HHGEJ53EF055G,2024-04-19T02:07:12.434493374Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-19T02:07:12.434493374Z,"[""🐇"",""                                   "",""🐿️""]",2024-04-19T02:09:44.059200036Z,660b27070284966171a05a62,2024-04-19T02:05:15.711835524Z,player 4,2024-04-19T02:09:44.059200036Z,01HVT1KJX3GGFD8GWZKSEJ7JTA,2024-04-19T02:05:15.711835524Z,rerun-slider- 0.3,2024-04-19T02:07:12.434493374Z,"{""age"":""51"",""gender"":""Female"",""strength"":""Limited"",""fair"":""Sure"",""feedback"":""No feedback"",""education"":""master"",""teammates"":""Yes"",""notes"":""Most felt there were more rabbits than squirrels."",""politics"":""Liberal"",""geo"":""Canadian"",""ethnicity"":""White""}",2024-04-19T02:23:11.319179524Z,1,2024-04-19T02:23:11.219924083Z,{},2024-04-19T02:05:16.244912461Z,3,2024-04-19T02:07:17.648922901Z,game ended,2024-04-19T02:21:52.894733256Z,01HVT1K4F9PXHAT28E0SMZF5EP,2024-04-19T02:21:19.352380528Z
01HVT1M3H48Z4TEBPR7S2V8SHY,true,2024-04-19T02:08:50.976792994Z,01HVT19XXT663DBRJA8VSJDTZG,2024-04-19T02:08:09.68134945Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-19T02:08:09.68134945Z,"[""🐿️"",""🐇"",""🐇"",""                                   ""]",2024-04-19T02:08:54.743086228Z,64a9858be9b52e570ffb3c1e,2024-04-19T02:05:32.06828877Z,player 1,2024-04-19T02:08:54.743086228Z,01HVT1M2WC7W83KVB0D16EVVPR,2024-04-19T02:05:32.06828877Z,rerun-slider- 0.3,2024-04-19T02:08:09.68134945Z,"{""age"":""66"",""gender"":""Female"",""strength"":""I was being assertive with my answers."",""fair"":""Yes, very much so."",""feedback"":""No issues at all. An enjoyable study. Thank you."",""education"":""high-school"",""teammates"":""At first I wasn't sure, but the answers came back with similar answers, so I assume they were being."",""notes"":""Yes, I kept a note of every different input people were making."",""politics"":""Left"",""geo"":""English/UK"",""ethnicity"":""White""}",2024-04-19T02:21:56.570450678Z,1,2024-04-19T02:21:56.678904624Z,{},2024-04-19T02:05:32.480827054Z,3,2024-04-19T02:08:46.689881506Z,game ended,2024-04-19T02:20:32.47999296Z,01HVT1M6HY5JMNTXB5JRJ6DQZC,2024-04-19T02:19:58.498891017Z
01HVT1M538JG3PNJZ7GWM5SKD5,true,2024-04-19T02:07:51.939638414Z,01HVT19XVN7J1M252FJQKK9B30,2024-04-19T02:07:14.661496647Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-19T02:07:14.661496647Z,"[""🐿️"",""🐇"",""🐿️"",""🐿️"",""🐇"",""🐿️"",""🐇"",""🐿️"",""🐿️"",""🐇"",""                                   ""]",2024-04-19T02:11:27.095456599Z,5daf58c627595a00117d30b7,2024-04-19T02:05:33.672621266Z,player 2,2024-04-19T02:11:27.095456599Z,01HVT1M4F7079HX96ECNV7FCR7,2024-04-19T02:05:33.672621266Z,rerun-slider- 0.3,2024-04-19T02:07:14.661496647Z,"{""age"":""45"",""gender"":""Female"",""strength"":""Good"",""fair"":""Yes"",""feedback"":""I was waiting for the game to start as was waiting for players to join.  I went and made myself a drink as I'd been waiting over five minutes.  I expected there to be a notification noise when players joined but there wasn't so I missed the start.  This should be changed for future studies."",""education"":""high-school"",""teammates"":""I think they all told the truth."",""notes"":""No"",""politics"":""None"",""geo"":""English"",""ethnicity"":""White""}",2024-04-19T02:25:04.309901997Z,1,2024-04-19T02:25:04.407600228Z,{},2024-04-19T02:05:34.691853865Z,3,2024-04-19T02:07:41.601091148Z,game ended,2024-04-19T02:22:34.458616083Z,01HVT1MMPEGFQWZ90TJXDB3V1E,2024-04-19T02:22:06.650728624Z
01HVT1M6HY5JMNTXB5JRJ6DQZC,true,2024-04-19T02:07:19.49536273Z,01HVT19XXT663DBRJA8VSJDTZG,2024-04-19T02:07:15.015155649Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-19T02:07:15.015155649Z,"[""                                   "",""🐿️"",""🐿️"",""🐇"",""🐿️"",""🐿️"",""🐿️"",""🐿️"",""🐇"",""🐇"",""🐿️""]",2024-04-19T02:08:54.743086228Z,60c0e231031a4d06678919c6,2024-04-19T02:05:35.166780736Z,player 2,2024-04-19T02:08:54.743086228Z,01HVT1M5V42EKQBF1VWEDZ1D8B,2024-04-19T02:05:35.166780736Z,rerun-slider- 0.3,2024-04-19T02:07:15.015155649Z,"{""age"":""35"",""gender"":""Male"",""strength"":""Fair"",""fair"":""Yes"",""feedback"":""NA"",""education"":""bachelor"",""teammates"":""I assumed so"",""notes"":""No"",""politics"":""Liberal"",""geo"":""USA"",""ethnicity"":""White""}",2024-04-19T02:21:15.878914558Z,1,2024-04-19T02:21:15.973923815Z,{},2024-04-19T02:05:35.788640765Z,3,2024-04-19T02:07:16.94303087Z,game ended,2024-04-19T02:20:32.47999296Z,01HVT1MS5RVH0JC89YNNWEGZJY,2024-04-19T02:19:58.498891017Z
01HVT1MMPEGFQWZ90TJXDB3V1E,true,2024-04-19T02:09:25.011544618Z,01HVT19XVN7J1M252FJQKK9B30,2024-04-19T02:07:15.385878026Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-19T02:07:15.385878026Z,"[""🐇"",""🐿️"",""                                   "",""🐿️"",""🐿️""]",2024-04-19T02:11:27.095456599Z,657b31d3363aace295f9106e,2024-04-19T02:05:49.647015347Z,player 3,2024-04-19T02:11:27.095456599Z,01HVT1MM2WPRZNW1X2X1ZZZ547,2024-04-19T02:05:49.647015347Z,rerun-slider- 0.3,2024-04-19T02:07:15.385878026Z,"{""age"":""19"",""gender"":""Male"",""strength"":""Average "",""fair"":""Kinda"",""feedback"":"""",""education"":""high-school"",""teammates"":""Sometimes "",""notes"":""Not physical notes no"",""politics"":""Right"",""geo"":""Britain "",""ethnicity"":""English""}",2024-04-19T02:24:30.639162167Z,1,2024-04-19T02:24:30.541801982Z,{},2024-04-19T02:05:50.057304169Z,3,2024-04-19T02:08:53.33136097Z,game ended,2024-04-19T02:22:34.458616083Z,01HVT1PSC47RFZ3ZBDCRWAZWME,2024-04-19T02:22:06.650728624Z
01HVT1MS5RVH0JC89YNNWEGZJY,true,2024-04-19T02:07:04.872277732Z,01HVT19XXT663DBRJA8VSJDTZG,2024-04-19T02:07:16.354280792Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-19T02:07:16.354280792Z,"[""🐿️"",""🐿️"",""                                   "",""🐇"",""🐿️""]",2024-04-19T02:08:54.743086228Z,6580c69f459a9ec6fcc65944,2024-04-19T02:05:54.232650984Z,player 3,2024-04-19T02:08:54.743086228Z,01HVT1MR6FC6F9S4KYAD711CHK,2024-04-19T02:05:54.232650984Z,rerun-slider- 0.3,2024-04-19T02:07:16.354280792Z,"{""age"":""29"",""gender"":""Male"",""strength"":""Strong, as I kept track of other numbers in my head."",""fair"":""It could have been a bit higher."",""feedback"":"""",""education"":""bachelor"",""teammates"":""Most of them were, there was a few players always saying 0% rabbits that were not helpful."",""notes"":""No"",""politics"":""Centrist"",""geo"":""Canada"",""ethnicity"":""White""}",2024-04-19T02:22:00.341517578Z,1,2024-04-19T02:22:00.463590642Z,{},2024-04-19T02:05:54.955556354Z,3,2024-04-19T02:07:00.744784627Z,game ended,2024-04-19T02:20:32.47999296Z,01HVT1MSQWFYPKDNMGQN35FAVC,2024-04-19T02:19:58.498891017Z
01HVT1MSQWFYPKDNMGQN35FAVC,true,2024-04-19T02:07:56.509040597Z,01HVT19XXT663DBRJA8VSJDTZG,2024-04-19T02:07:17.121979737Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-19T02:07:17.121979737Z,"[""🐿️"",""🐿️"",""                                   "",""🐿️""]",2024-04-19T02:08:54.743086228Z,650c891e90cef8612a6d072e,2024-04-19T02:05:54.812834925Z,player 4,2024-04-19T02:08:54.743086228Z,01HVT1MR6FC6F9S4KYAJ7XHBTQ,2024-04-19T02:05:54.812834925Z,rerun-slider- 0.3,2024-04-19T02:07:17.121979737Z,"{""age"":""55"",""gender"":""Female"",""strength"":""I felt like I did what I was supposed to, but I may not have been correct about that!"",""fair"":""Yes"",""feedback"":"""",""education"":""master"",""teammates"":""Probably?"",""notes"":""No"",""politics"":""Left"",""geo"":""USA"",""ethnicity"":""White ""}",2024-04-19T02:21:31.320992103Z,1,2024-04-19T02:21:31.215258521Z,{},2024-04-19T02:05:55.769915512Z,3,2024-04-19T02:07:46.763200462Z,game ended,2024-04-19T02:20:32.47999296Z,01HVT1M3H48Z4TEBPR7S2V8SHY,2024-04-19T02:19:58.498891017Z
01HVT1NQABFBMS7W6ZQC30VKSJ,true,2024-04-19T02:10:56.410397865Z,01HVT19WS1ST1WY1G5R0559D0S,2024-04-19T02:08:51.982585709Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-19T02:08:51.982585709Z,"[""                                   "",""🐿️"",""🐿️""]",2024-04-19T02:14:34.337170122Z,654f92f100eb83c79f108f33,2024-04-19T02:06:25.099568256Z,player 3,2024-04-19T02:14:34.337170122Z,01HVT1NPMP35Q221E31FV6QRQS,2024-04-19T02:06:25.099568256Z,rerun-slider- 0.3,2024-04-19T02:08:51.982585709Z,"{""age"":""33"",""gender"":""female"",""strength"":""it was fine - a lot of time was spent waiting for responses or to move on to the next screen"",""fair"":""yes "",""feedback"":""only a few messages were received "",""education"":""other"",""teammates"":""only a few messages were received so Im really not sure "",""notes"":""no"",""politics"":""left"",""geo"":""canadian"",""ethnicity"":""white""}",2024-04-19T02:24:45.517841038Z,1,2024-04-19T02:24:45.701568138Z,{},2024-04-19T02:06:25.84858796Z,3,2024-04-19T02:10:47.758996421Z,game ended,2024-04-19T02:23:27.285005268Z,01HVT1PVHQ015TNFC8MRYNJ8B5,2024-04-19T02:23:10.575902743Z
01HVT1PSC47RFZ3ZBDCRWAZWME,true,2024-04-19T02:10:08.222765107Z,01HVT19XVN7J1M252FJQKK9B30,2024-04-19T02:07:17.959393356Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-19T02:07:17.959393356Z,"[""🐿️"",""🐿️"",""                                   "",""🐿️"",""🐿️""]",2024-04-19T02:11:27.095456599Z,56b3edf12bac74000d89e452,2024-04-19T02:06:59.972780341Z,player 4,2024-04-19T02:11:27.095456599Z,01HVT1P9AXYCV0MVB1GNPGG087,2024-04-19T02:06:59.972780341Z,rerun-slider- 0.3,2024-04-19T02:07:17.959393356Z,"{""age"":""32"",""gender"":""F"",""strength"":""I weighed my opinion based on my knowledge and the input of others"",""fair"":""Yes"",""feedback"":""N/A"",""education"":""bachelor"",""teammates"":""I believe so"",""notes"":""Yes"",""politics"":""Moderate"",""geo"":""Canada"",""ethnicity"":""White""}",2024-04-19T02:23:24.460560824Z,1,2024-04-19T02:23:24.577522007Z,{},2024-04-19T02:07:02.022876791Z,3,2024-04-19T02:09:57.722434066Z,game ended,2024-04-19T02:22:34.458616083Z,01HVT1JGMD1XNVKNS1N865NR4W,2024-04-19T02:22:06.650728624Z
01HVT1PVHQ015TNFC8MRYNJ8B5,true,2024-04-19T02:09:22.37303277Z,01HVT19WS1ST1WY1G5R0559D0S,2024-04-19T02:08:51.982585709Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-19T02:08:51.982585709Z,"[""🐿️"",""🐿️"",""                                   ""]",2024-04-19T02:14:34.337170122Z,651b43625c3bc6e2217a7e24,2024-04-19T02:07:02.199597337Z,player 4,2024-04-19T02:14:34.337170122Z,01HVT1PNTH6EXA60WNFENBK9JN,2024-04-19T02:07:02.199597337Z,rerun-slider- 0.3,2024-04-19T02:08:51.982585709Z,"{""age"":""28"",""gender"":""Female"",""strength"":""I would say Im very observant"",""fair"":""Yes"",""feedback"":""unable to submit for some trials"",""education"":""bachelor"",""teammates"":""My teammate was good and telling the truth. "",""notes"":""I took note on my one teammate"",""politics"":""Liberal"",""geo"":""United States"",""ethnicity"":""Mixed""}",2024-04-19T02:25:02.50498017Z,1,2024-04-19T02:25:02.603436807Z,{},2024-04-19T02:07:06.6030033Z,3,2024-04-19T02:09:16.367482593Z,game ended,2024-04-19T02:23:27.285005268Z,01HVT1RNR60H94SPZMZNYV2SN1,2024-04-19T02:23:10.575902743Z
01HVT1Q0AN06ANRJ3RQDD22NCN,true,2024-04-19T02:10:36.992318749Z,01HVT134KQKEQDQDAYAESMKWT8,2024-04-19T02:07:07.66401588Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-19T02:07:07.66401588Z,"[""🐿️"",""🐿️"",""🐿️"",""                                   "",""🐿️""]",2024-04-19T02:07:25.438448858Z,569e9d738ad3f8000d742557,2024-04-19T02:07:07.093576119Z,player 3,2024-04-19T02:07:25.438448858Z,01HVT1PV75K1862Q691KNG87KK,2024-04-19T02:07:07.093576119Z,rerun-slider- 0.3,2024-04-19T02:07:07.66401588Z,"{""age"":""29"",""gender"":""female"",""strength"":""I feel comfortable working with numbers and with inferring information from samples"",""fair"":""Mostly fair"",""feedback"":""I felt it was difficult to work with an unlabeled slider due to the lack of precision. I also felt there was significant \""lag\"" between rounds."",""education"":""bachelor"",""teammates"":""I assumed everyone was doing their best to communicate a combination of their own \""window\"" and what they had learned from others."",""notes"":""I took mental \""notes\"""",""politics"":"""",""geo"":""United States"",""ethnicity"":""Black""}",2024-04-19T02:23:53.167479784Z,1,2024-04-19T02:23:53.27570114Z,{},2024-04-19T02:07:08.788721001Z,3,2024-04-19T02:10:30.107507927Z,game ended,2024-04-19T02:21:30.414969408Z,01HVT1Q1QJDWEKV943WDXJSJPB,2024-04-19T02:20:56.768463393Z
01HVT1Q1QJDWEKV943WDXJSJPB,true,2024-04-19T02:10:08.743517703Z,01HVT134KQKEQDQDAYAESMKWT8,2024-04-19T02:07:10.578495893Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-19T02:07:10.578495893Z,"[""🐇"",""🐿️"",""                                   "",""🐇""]",2024-04-19T02:07:25.438448858Z,5beaf551ef9cd800015c658d,2024-04-19T02:07:08.530613748Z,player 4,2024-04-19T02:07:25.438448858Z,01HVT1PXZYH7DJXGVS9CZF19X9,2024-04-19T02:07:08.530613748Z,rerun-slider- 0.3,2024-04-19T02:07:10.578495893Z,"{""age"":""34"",""gender"":""female"",""strength"":""I was honest and tried to remember what others had said"",""fair"":""I think so yes"",""feedback"":""There was no indicator to tell me the percentage I was selecting"",""education"":""master"",""teammates"":""It's difficult to tell"",""notes"":""Mentally yes"",""politics"":""left"",""geo"":""British UK"",""ethnicity"":""white british""}",2024-04-19T02:24:29.946633942Z,1,2024-04-19T02:24:30.042985886Z,{},2024-04-19T02:07:12.613318733Z,3,2024-04-19T02:10:08.346650379Z,game ended,2024-04-19T02:21:30.414969408Z,01HVT1Q4J48RA8NSNN79V85H4D,2024-04-19T02:20:56.768463393Z
