id,gameID,gameIDLastChangedAt,urlParams,urlParamsLastChangedAt,intro,introLastChangedAt,name,nameLastChangedAt,participantID,participantIDLastChangedAt,ended,endedLastChangedAt,introDone,introDoneLastChangedAt,recipient,recipientLastChangedAt,exitSurvey,exitSurveyLastChangedAt,treatment,treatmentLastChangedAt,exitStep,exitStepLastChangedAt,participantIdentifier,participantIdentifierLastChangedAt,treatmentName,treatmentNameLastChangedAt,emojiArray,emojiArrayLastChangedAt
01HW3KGBKKHD2YV27FWYN6679M,01HW3K9HFPR7EZX9EFYVC6VZE7,2024-04-22T19:11:13.555652415Z,{},2024-04-22T19:11:13.886366894Z,3,2024-04-22T19:12:04.842716188Z,player 5,2024-04-22T19:17:10.789869103Z,01HW3KGAYQAZEFY337XANX3R8Q,2024-04-22T19:11:13.523513774Z,game ended,2024-04-22T19:23:34.110208482Z,true,2024-04-22T19:12:07.125870942Z,01HW3KFSVHZW067AA6SF40Z27A,2024-04-22T19:23:02.64188466Z,"{""age"":""36"",""gender"":""male"",""strength"":"""",""fair"":"""",""feedback"":"""",""education"":""bachelor"",""teammates"":"""",""notes"":"""",""politics"":""left"",""geo"":""british"",""ethnicity"":""white""}",2024-04-22T19:14:24.657855299Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-22T19:11:13.555652415Z,1,2024-04-22T19:14:24.681009539Z,5ad0903b3a859300016c4e60,2024-04-22T19:11:13.523513774Z,rerun-slider- 0.3,2024-04-22T19:11:13.555652415Z,"[""🐇"",""                                   "",""🐿️""]",2024-04-22T19:17:10.789869103Z
01HW3KGF9PY1EY0Y7PFVTK7ED3,01HW3K9HFPR7EZX9EFYVC6VZE7,2024-04-22T19:11:17.328663583Z,{},2024-04-22T19:11:17.447204982Z,1,2024-04-22T19:11:29.336693291Z,player 6,2024-04-22T19:17:10.789869103Z,01HW3KGF1FMZ08QC4S4DETVMV4,2024-04-22T19:11:17.302282277Z,game ended,2024-04-22T19:23:34.110208482Z,,,01HW3KG2S9H9CJCKQYG2TBXJ6P,2024-04-22T19:23:02.64188466Z,,,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-22T19:11:17.328663583Z,,,hey,2024-04-22T19:11:17.302282277Z,rerun-slider- 0.3,2024-04-22T19:11:17.328663583Z,"[""🐿️"",""                                   "",""🐇""]",2024-04-22T19:17:10.789869103Z
01HW3KGQWKKBBEW8W3DB933Q8H,01HW3K9HFPR7EZX9EFYVC6VZE7,2024-04-22T19:11:26.127502643Z,{},2024-04-22T19:11:26.253629733Z,1,2024-04-22T19:11:39.91891695Z,player 7,2024-04-22T19:17:10.789869103Z,01HW3KGQMMEHBVA5DXPK08Q4XM,2024-04-22T19:11:26.09973001Z,game ended,2024-04-22T19:23:34.110208482Z,,,01HW3KG490GPN4B5Z3TEGN12J7,2024-04-22T19:23:02.64188466Z,,,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-22T19:11:26.127502643Z,,,TTR,2024-04-22T19:11:26.09973001Z,rerun-slider- 0.3,2024-04-22T19:11:26.127502643Z,"[""🐿️"",""🐿️"",""                                   "",""🐿️""]",2024-04-22T19:17:10.789869103Z
01HW3KGYB8A8JE265W2ACXMCVW,01HW3K9HFPR7EZX9EFYVC6VZE7,2024-04-22T19:11:32.773434549Z,{},2024-04-22T19:11:33.050440457Z,1,2024-04-22T19:11:36.626019797Z,player 8,2024-04-22T19:17:10.789869103Z,01HW3KGY3MAKS1B92K03PQAYJ8,2024-04-22T19:11:32.713005175Z,game ended,2024-04-22T19:23:34.110208482Z,,,01HW3KG8YNGK9EAMHB570EAPC2,2024-04-22T19:23:02.64188466Z,,,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-22T19:11:32.773434549Z,,,Mia,2024-04-22T19:11:32.713005175Z,rerun-slider- 0.3,2024-04-22T19:11:32.773434549Z,"[""🐿️"",""🐿️"",""                                   ""]",2024-04-22T19:17:10.789869103Z
01HW3KH4QJMNH4XMS7J7DN825W,01HW3K9HFPR7EZX9EFYVC6VZE7,2024-04-22T19:11:39.286077973Z,{},2024-04-22T19:11:39.404240038Z,3,2024-04-22T19:12:49.73287976Z,player 9,2024-04-22T19:17:10.789869103Z,01HW3KH4FDJ0CS8AM5M9E3JTJB,2024-04-22T19:11:39.250862596Z,game ended,2024-04-22T19:23:34.110208482Z,true,2024-04-22T19:12:53.827236939Z,01HW3KGBKKHD2YV27FWYN6679M,2024-04-22T19:23:02.64188466Z,,,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-22T19:11:39.286077973Z,,,claire,2024-04-22T19:11:39.250862596Z,rerun-slider- 0.3,2024-04-22T19:11:39.286077973Z,"[""🐿️"",""                                   "",""🐿️""]",2024-04-22T19:17:10.789869103Z
01HW3KH78JVENZ8M49DJPPGXFW,01HW3K9GFSBNY2TSYP6B78H0JE,2024-04-22T19:11:41.869825643Z,{},2024-04-22T19:11:42.035658448Z,1,2024-04-22T19:11:45.271269816Z,player 3,2024-04-22T19:17:05.962557912Z,01HW3KH6JYDQRZWD56NMHWRMXF,2024-04-22T19:11:41.84220688Z,game ended,2024-04-22T19:23:24.057251809Z,,,01HW3KHBQP42FHKVEXSXKWVF4G,2024-04-22T19:22:53.513477183Z,,,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-22T19:11:41.869825643Z,,,Lina,2024-04-22T19:11:41.84220688Z,rerun-slider- 0.3,2024-04-22T19:11:41.869825643Z,"[""                                   "",""🐿️"",""🐿️"",""🐿️"",""🐇"",""🐿️"",""🐿️"",""🐿️"",""🐿️"",""🐿️""]",2024-04-22T19:17:05.962557912Z
01HW3KHBQP42FHKVEXSXKWVF4G,01HW3K9GFSBNY2TSYP6B78H0JE,2024-04-22T19:11:46.449148199Z,{},2024-04-22T19:11:46.832774075Z,3,2024-04-22T19:13:51.822107763Z,player 4,2024-04-22T19:17:05.962557912Z,01HW3KHB0V0J7GJ36R94TS7J16,2024-04-22T19:11:46.42280313Z,game ended,2024-04-22T19:23:24.057251809Z,true,2024-04-22T19:13:55.289099356Z,01HW3K99B99BK7NV2V6ZN4JMRW,2024-04-22T19:22:53.513477183Z,,,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-22T19:11:46.449148199Z,,,5f147c831589684ed6fd4cb8,2024-04-22T19:11:46.42280313Z,rerun-slider- 0.3,2024-04-22T19:11:46.449148199Z,"[""                                   "",""🐿️"",""🐿️"",""🐿️""]",2024-04-22T19:17:05.962557912Z
01HW3KNFVNXE4QHDBTA91KHRT1,01HW3KP40EW5ZX1T2RGXV9AD65,2024-04-22T19:20:19.91388127Z,{},2024-04-22T19:14:01.901625363Z,2,2024-04-22T19:14:04.299139157Z,,,01HW3KNFF72YS5GVVD987WKJMW,2024-04-22T19:14:01.717882476Z,game terminated,2024-04-22T19:29:14.735645279Z,,,,,,,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-22T19:20:19.91388127Z,,,aaa,2024-04-22T19:14:01.717882476Z,rerun-slider- 0.3,2024-04-22T19:20:19.91388127Z,,
01HW3KPX6E5R266ERHV4QXYQRT,01HW3K9FFQX32EG930PCCNMYSA,2024-04-22T19:14:48.17957053Z,{},2024-04-22T19:14:48.609509882Z,3,2024-04-22T19:16:51.308827406Z,player 1,2024-04-22T19:20:20.824891243Z,01HW3KPWDBC84N2EH5ACVHEN86,2024-04-22T19:14:48.142938913Z,game ended,2024-04-22T19:26:37.296963064Z,true,2024-04-22T19:17:11.12623876Z,01HW3KQ4MEKQH2NMK5FB2TVVVD,2024-04-22T19:26:06.752682014Z,"{""age"":""63"",""gender"":""male"",""strength"":""n/a"",""fair"":""n/a"",""feedback"":""Game never loaded, just got presented woith this ending screen asking questions"",""education"":""other"",""teammates"":""Game never loaded"",""notes"":""game never loaded"",""politics"":""Consersvative"",""geo"":""United Kingdom"",""ethnicity"":""White""}",2024-04-22T19:28:23.693554439Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-22T19:14:48.17957053Z,1,2024-04-22T19:28:23.720483305Z,655e31cb86cbacf5fca7f68c,2024-04-22T19:14:48.142938913Z,rerun-slider- 0.3,2024-04-22T19:14:48.17957053Z,"[""🐿️"",""🐿️"",""🐇"",""🐿️"",""🐿️"",""                                   "",""🐿️""]",2024-04-22T19:20:20.824891243Z
01HW3KQ4MEKQH2NMK5FB2TVVVD,01HW3K9FFQX32EG930PCCNMYSA,2024-04-22T19:14:55.788853841Z,{},2024-04-22T19:14:55.994831218Z,3,2024-04-22T19:17:05.435450939Z,player 2,2024-04-22T19:20:20.824891243Z,01HW3KQ48EE9SF8BQNTEV9KKSW,2024-04-22T19:14:55.758821915Z,game ended,2024-04-22T19:26:37.296963064Z,true,2024-04-22T19:17:12.733041918Z,01HW3KQJFQWCEXHSXAYV029SQV,2024-04-22T19:26:06.752682014Z,,,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-22T19:14:55.788853841Z,,,63d1569edf6780583e4e3009,2024-04-22T19:14:55.758821915Z,rerun-slider- 0.3,2024-04-22T19:14:55.788853841Z,"[""🐇"",""🐿️"",""🐿️"",""                                   ""]",2024-04-22T19:20:20.824891243Z
01HW3KQJ2EEJZ4PNQ02QFYXYE5,01HW3KP40EW5ZX1T2RGXV9AD65,2024-04-22T19:20:19.91388127Z,{},2024-04-22T19:15:09.893356919Z,3,2024-04-22T19:19:04.734305186Z,,,01HW3KQHFDNDWC6MFPYNAQEYQF,2024-04-22T19:15:09.518591839Z,game terminated,2024-04-22T19:29:14.735645279Z,true,2024-04-22T19:20:23.627970726Z,,,"{""age"":""53"",""gender"":""Male"",""strength"":""N/A"",""fair"":"""",""feedback"":""I just saw spinning circle for about 10 minutes and no text displayed."",""education"":""bachelor"",""teammates"":""Not applicable. game did not load"",""notes"":""Game did not load successfully"",""politics"":""Conservative"",""geo"":""United Kingdom"",""ethnicity"":""White""}",2024-04-22T19:31:22.89214847Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-22T19:20:19.91388127Z,1,2024-04-22T19:31:22.921537627Z,559272f4fdf99b7e42e96932,2024-04-22T19:15:09.518591839Z,rerun-slider- 0.3,2024-04-22T19:20:19.91388127Z,,
01HW3KQJFQWCEXHSXAYV029SQV,01HW3K9FFQX32EG930PCCNMYSA,2024-04-22T19:15:09.981054652Z,{},2024-04-22T19:15:10.296265373Z,3,2024-04-22T19:17:40.201363645Z,player 3,2024-04-22T19:20:20.824891243Z,01HW3KQHTZ94ZSNJ28A2PDXRDE,2024-04-22T19:15:09.943406716Z,game ended,2024-04-22T19:26:37.296963064Z,true,2024-04-22T19:18:28.491349454Z,01HW3KRGAXR20WWS2NYJ3W6C0A,2024-04-22T19:26:06.752682014Z,,,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-22T19:15:09.981054652Z,,,5adb3e135f327e0001fb329c,2024-04-22T19:15:09.943406716Z,rerun-slider- 0.3,2024-04-22T19:15:09.981054652Z,"[""🐿️"",""🐿️"",""🐇"",""🐿️"",""🐿️"",""🐿️"",""🐇"",""                                   "",""🐇"",""🐿️""]",2024-04-22T19:20:20.824891243Z
01HW3KQN98TVGHFR934GM3VNDH,01HW3KP40EW5ZX1T2RGXV9AD65,2024-04-22T19:20:20.126627012Z,{},2024-04-22T19:15:13.155625024Z,1,2024-04-22T19:15:22.978967326Z,,,01HW3KQMHZ3HVKPP0KBTFTWK1Z,2024-04-22T19:15:12.808270784Z,game terminated,2024-04-22T19:29:14.735645279Z,,,,,,,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-22T19:20:20.126627012Z,,,5992f3b9004c4f0001cc81ac,2024-04-22T19:15:12.808270784Z,rerun-slider- 0.3,2024-04-22T19:20:20.126627012Z,,
01HW3KRGAXR20WWS2NYJ3W6C0A,01HW3K9FFQX32EG930PCCNMYSA,2024-04-22T19:15:40.540701753Z,{},2024-04-22T19:15:41.130524183Z,3,2024-04-22T19:19:24.091867234Z,player 4,2024-04-22T19:20:20.824891243Z,01HW3KRFFE1BC8V8F7DCKQJNVP,2024-04-22T19:15:40.509953866Z,game ended,2024-04-22T19:26:37.296963064Z,true,2024-04-22T19:20:19.845354257Z,01HW3KPX6E5R266ERHV4QXYQRT,2024-04-22T19:26:06.752682014Z,"{""age"":""46"",""gender"":""male"",""strength"":"""",""fair"":"""",""feedback"":""nothing happened, waited 10 mins then just took me to exit survey"",""education"":""high-school"",""teammates"":"""",""notes"":"""",""politics"":""conservative"",""geo"":"""",""ethnicity"":""white""}",2024-04-22T19:27:41.536295299Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-22T19:15:40.540701753Z,1,2024-04-22T19:27:41.679953271Z,5b07e80e9d397e0001919fba,2024-04-22T19:15:40.509953866Z,rerun-slider- 0.3,2024-04-22T19:15:40.540701753Z,"[""🐿️"",""🐇"",""                                   ""]",2024-04-22T19:20:20.824891243Z
01HW3KTKQCZ4AQV48XN31GY8Y4,01HW3KP40EW5ZX1T2RGXV9AD65,2024-04-22T19:20:20.126627012Z,{},2024-04-22T19:16:49.787706609Z,3,2024-04-22T19:23:45.585379339Z,,,01HW3KTKAN4ABE4GG5FKJ6Q0R6,2024-04-22T19:16:49.516138788Z,game terminated,2024-04-22T19:29:14.735645279Z,true,2024-04-22T19:24:05.493915347Z,,,"{""age"":""36"",""gender"":""F"",""strength"":"""",""fair"":"""",""feedback"":""game did not load properly, after comprehension quiz, keeps showing circle in the middle, and finally arrived at this exit survey."",""education"":""bachelor"",""teammates"":"""",""notes"":""game did not load properly, after comprehension quiz, keeps showing circle in the middle, and finally arrived at this exit survey."",""politics"":"""",""geo"":"""",""ethnicity"":""""}",2024-04-22T19:31:11.474858715Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-22T19:20:20.126627012Z,1,2024-04-22T19:31:11.556016933Z,6584589847e4652b2516d4b3,2024-04-22T19:16:49.516138788Z,rerun-slider- 0.3,2024-04-22T19:20:20.126627012Z,,
01HW3KTN4YR38JC3ACCH0394X7,01HW3KP40EW5ZX1T2RGXV9AD65,2024-04-22T19:20:20.126627012Z,{},2024-04-22T19:16:51.770847949Z,3,2024-04-22T19:22:38.439409969Z,,,01HW3KTJYRH96YH6FAT5ACK4GS,2024-04-22T19:16:50.974889796Z,game terminated,2024-04-22T19:29:14.735645279Z,true,2024-04-22T19:23:01.461617691Z,,,"{""age"":""33"",""gender"":""male"",""strength"":""good"",""fair"":""yes"",""feedback"":"""",""education"":""bachelor"",""teammates"":""yes"",""notes"":""yes"",""politics"":""liberal"",""geo"":"""",""ethnicity"":""african""}",2024-04-22T19:31:28.209074317Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-22T19:20:20.126627012Z,1,2024-04-22T19:31:28.241487899Z,65cf72df48ae91f6cd86b9c2,2024-04-22T19:16:50.974889796Z,rerun-slider- 0.3,2024-04-22T19:20:20.126627012Z,,
01HW3KV9FQ513NDH3A56RFTE94,01HW3KP40EW5ZX1T2RGXV9AD65,2024-04-22T19:20:20.126627012Z,,,,,,,01HW3JAQAC5B5NEEB68C3REKW8,2024-04-22T19:17:11.799288685Z,game terminated,2024-04-22T19:29:14.735645279Z,,,,,,,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-22T19:20:20.126627012Z,,,611fbafab73c81273bda777d,2024-04-22T19:17:11.799288685Z,rerun-slider- 0.3,2024-04-22T19:20:20.126627012Z,,
01HW3KVA9EYF12XDWZEAQXN4F8,01HW3KP40EW5ZX1T2RGXV9AD65,2024-04-22T19:20:20.126627012Z,,,,,,,01HW3KQHTZ94ZSNJ28A2PDXRDE,2024-04-22T19:17:12.622549306Z,game terminated,2024-04-22T19:29:14.735645279Z,,,,,,,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-22T19:20:20.126627012Z,,,5adb3e135f327e0001fb329c,2024-04-22T19:17:12.622549306Z,rerun-slider- 0.3,2024-04-22T19:20:20.126627012Z,,
01HW3KVC2ARHD8528ZTPD54DRT,01HW3KP40EW5ZX1T2RGXV9AD65,2024-04-22T19:20:20.126627012Z,,,,,,,01HW3KTJYRH96YH6FAT5ACK4GS,2024-04-22T19:17:14.44215129Z,game terminated,2024-04-22T19:29:14.735645279Z,,,,,,,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-22T19:20:20.126627012Z,,,65cf72df48ae91f6cd86b9c2,2024-04-22T19:17:14.44215129Z,rerun-slider- 0.3,2024-04-22T19:20:20.126627012Z,,
01HW3KVCBRDNSCD27FBZVBMJ7G,01HW3KP40EW5ZX1T2RGXV9AD65,2024-04-22T19:20:20.126627012Z,,,,,,,01HW3KTKAN4ABE4GG5FKJ6Q0R6,2024-04-22T19:17:14.750925061Z,game terminated,2024-04-22T19:29:14.735645279Z,,,,,,,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-22T19:20:20.126627012Z,,,6584589847e4652b2516d4b3,2024-04-22T19:17:14.750925061Z,rerun-slider- 0.3,2024-04-22T19:20:20.126627012Z,,
01HW3KVCP3QWGT3K1Q2QRB78KY,01HW3KP40EW5ZX1T2RGXV9AD65,2024-04-22T19:20:20.126627012Z,,,,,,,01HW3KAYKQ3C4YGFZX1QKG5NY5,2024-04-22T19:17:15.075143263Z,game terminated,2024-04-22T19:29:14.735645279Z,,,,,,,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-22T19:20:20.126627012Z,,,606143ea5c94a6506ff113bc,2024-04-22T19:17:15.075143263Z,rerun-slider- 0.3,2024-04-22T19:20:20.126627012Z,,
01HW3KVCXERWQ1TW4MV2B3DF96,01HW3KP40EW5ZX1T2RGXV9AD65,2024-04-22T19:20:20.126627012Z,,,,,,,01HW3KB9X9WSS3D3M3P01RZWBV,2024-04-22T19:17:15.311012763Z,game terminated,2024-04-22T19:29:14.735645279Z,,,,,,,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-22T19:20:20.126627012Z,,,62fb88be841f0dcba3db01ff,2024-04-22T19:17:15.311012763Z,rerun-slider- 0.3,2024-04-22T19:20:20.126627012Z,,
01HW3KVD62FBGGG408AZSYRJCC,01HW3KP40EW5ZX1T2RGXV9AD65,2024-04-22T19:20:20.126627012Z,,,,,,,01HW3KNFF72YS5GVVD987WKJMW,2024-04-22T19:17:15.586845575Z,game terminated,2024-04-22T19:29:14.735645279Z,,,,,,,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-22T19:20:20.126627012Z,,,aaa,2024-04-22T19:17:15.586845575Z,rerun-slider- 0.3,2024-04-22T19:20:20.126627012Z,,
01HW3KVDAWVSEF71VBRAD5XDT0,01HW3KP40EW5ZX1T2RGXV9AD65,2024-04-22T19:20:20.126627012Z,,,,,,,01HW3KQHFDNDWC6MFPYNAQEYQF,2024-04-22T19:17:15.740290866Z,game terminated,2024-04-22T19:29:14.735645279Z,,,,,,,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-22T19:20:20.126627012Z,,,559272f4fdf99b7e42e96932,2024-04-22T19:17:15.740290866Z,rerun-slider- 0.3,2024-04-22T19:20:20.126627012Z,,
01HW3KVDDF6ND9EXRWW6WMF17N,01HW3KP40EW5ZX1T2RGXV9AD65,2024-04-22T19:20:20.126627012Z,,,,,,,01HW3KAEK0PXRHFXE9M2CR9JEZ,2024-04-22T19:17:15.82335078Z,game terminated,2024-04-22T19:29:14.735645279Z,,,,,,,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-22T19:20:20.126627012Z,,,5a279fe98766a40001900957,2024-04-22T19:17:15.82335078Z,rerun-slider- 0.3,2024-04-22T19:20:20.126627012Z,,
01HW3KVDKEMS4B1297TSA03Y74,01HW3KP40EW5ZX1T2RGXV9AD65,2024-04-22T19:20:20.126627012Z,,,,,,,01HW3GBJGWGWTD9J6H1F88CDGH,2024-04-22T19:17:16.014365628Z,game terminated,2024-04-22T19:29:14.735645279Z,,,,,,,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-22T19:20:20.126627012Z,,,65c2595a1e04ab7cd77a7dd9,2024-04-22T19:17:16.014365628Z,rerun-slider- 0.3,2024-04-22T19:20:20.126627012Z,,
01HW3KVDRVNSGK0BF6284PSDKH,01HW3KP40EW5ZX1T2RGXV9AD65,2024-04-22T19:20:20.126627012Z,,,,,,,01HW3J8D9B34AVPGHYJ9SJVFBC,2024-04-22T19:17:16.187376527Z,game terminated,2024-04-22T19:29:14.735645279Z,,,,,,,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-22T19:20:20.126627012Z,,,5cd959b304748d001819f233,2024-04-22T19:17:16.187376527Z,rerun-slider- 0.3,2024-04-22T19:20:20.126627012Z,,
01HW3KVDXDXX30F9WXGK1FAF28,01HW3KP40EW5ZX1T2RGXV9AD65,2024-04-22T19:20:20.126627012Z,,,,,,,01HW3KRFFE1BC8V8F7DCKQJNVP,2024-04-22T19:17:16.333074457Z,game terminated,2024-04-22T19:29:14.735645279Z,,,,,,,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-22T19:20:20.126627012Z,,,5b07e80e9d397e0001919fba,2024-04-22T19:17:16.333074457Z,rerun-slider- 0.3,2024-04-22T19:20:20.126627012Z,,
01HW3KVDZWDQTDWREPMFK0YZD0,01HW3KP40EW5ZX1T2RGXV9AD65,2024-04-22T19:20:20.126627012Z,,,,,,,01HW3JCTD1JG2JQEWXWDA9WKW4,2024-04-22T19:17:16.412990167Z,game terminated,2024-04-22T19:29:14.735645279Z,,,,,,,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-22T19:20:20.126627012Z,,,634d72a4b1dc5f197ac4b8c6,2024-04-22T19:17:16.412990167Z,rerun-slider- 0.3,2024-04-22T19:20:20.126627012Z,,
01HW3KVE2R0MBZE24P7QNTZ4VT,01HW3KP40EW5ZX1T2RGXV9AD65,2024-04-22T19:20:20.126627012Z,,,,,,,01HW3KQ48EE9SF8BQNTEV9KKSW,2024-04-22T19:17:16.504482796Z,game terminated,2024-04-22T19:29:14.735645279Z,,,,,,,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-22T19:20:20.126627012Z,,,63d1569edf6780583e4e3009,2024-04-22T19:17:16.504482796Z,rerun-slider- 0.3,2024-04-22T19:20:20.126627012Z,,
01HW3KVE6FF3RYXRH40E2W0Z0E,01HW3KP40EW5ZX1T2RGXV9AD65,2024-04-22T19:20:20.126627012Z,,,,,,,01HW3JE98GX0JWV5ZR3H4JXES5,2024-04-22T19:17:16.623275605Z,game terminated,2024-04-22T19:29:14.735645279Z,,,,,,,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-22T19:20:20.126627012Z,,,660437516e883235b9bb8ee1,2024-04-22T19:17:16.623275605Z,rerun-slider- 0.3,2024-04-22T19:20:20.126627012Z,,
01HW3KVE8MTH90MK6BNDTJEVWE,01HW3KP40EW5ZX1T2RGXV9AD65,2024-04-22T19:20:20.16384199Z,,,,,,,01HW3FH9SDM0ZF3BGZM2B4FH3T,2024-04-22T19:17:16.692367906Z,game terminated,2024-04-22T19:29:14.735645279Z,,,,,,,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-22T19:20:20.16384199Z,,,652450c48e576172e7f00c1a,2024-04-22T19:17:16.692367906Z,rerun-slider- 0.3,2024-04-22T19:20:20.16384199Z,,
01HW3KVEBWY1YTXR76JJA19181,01HW3KP40EW5ZX1T2RGXV9AD65,2024-04-22T19:20:20.16384199Z,,,,,,,01HW3KPWDBC84N2EH5ACVHEN86,2024-04-22T19:17:16.79705721Z,game terminated,2024-04-22T19:29:14.735645279Z,,,,,,,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-22T19:20:20.16384199Z,,,655e31cb86cbacf5fca7f68c,2024-04-22T19:17:16.79705721Z,rerun-slider- 0.3,2024-04-22T19:20:20.16384199Z,,
01HW3MDGSKQQ8KNT1T671HT14X,01HW3K9DR3G0F5DCD7E15DXTEH,2024-04-22T19:27:09.217477854Z,{},2024-04-22T19:27:10.593712479Z,1,2024-04-22T19:27:13.380366141Z,,,01HW3MDBMMFHRXNS4SD0KAZNQB,2024-04-22T19:27:09.107713154Z,game terminated,2024-04-22T19:30:34.78723047Z,,,,,,,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-22T19:27:09.217477854Z,,,662122ad578ee7b6acbe486f,2024-04-22T19:27:09.107713154Z,rerun-slider- 0.3,2024-04-22T19:27:09.217477854Z,,
01HW3MDGTRYS8PHXH456SVAZAC,01HW3K9DR3G0F5DCD7E15DXTEH,2024-04-22T19:27:09.280852395Z,,,,,,,01HW3MDBMMFHRXNS4SD0KAZNQB,2024-04-22T19:27:09.144902371Z,game terminated,2024-04-22T19:30:34.78723047Z,,,,,,,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-22T19:27:09.280852395Z,,,662122ad578ee7b6acbe486f,2024-04-22T19:27:09.144902371Z,rerun-slider- 0.3,2024-04-22T19:27:09.280852395Z,,
