id,gameID,gameIDLastChangedAt,ended,endedLastChangedAt,intro,introLastChangedAt,introDone,introDoneLastChangedAt,name,nameLastChangedAt,recipient,recipientLastChangedAt,participantIdentifier,participantIdentifierLastChangedAt,urlParams,urlParamsLastChangedAt,treatmentName,treatmentNameLastChangedAt,emojiArray,emojiArrayLastChangedAt,participantID,participantIDLastChangedAt,treatment,treatmentLastChangedAt,exitStep,exitStepLastChangedAt,exitSurvey,exitSurveyLastChangedAt
01HW69WSGFZT4DCSXMA9M23CDA,01HW69VZ45MBYTEC9B3KV1NQ9C,2024-04-23T20:21:50.2772331Z,game ended,2024-04-23T20:27:35.998998008Z,3,2024-04-23T20:22:11.11218325Z,true,2024-04-23T20:22:19.605730679Z,player 3,2024-04-23T20:22:46.829297904Z,01HW69X7HGC8TN6KTWFJXTCDZ2,2024-04-23T20:27:21.240909663Z,5efd4fd581de6919f7231c94,2024-04-23T20:20:58.511054425Z,{},2024-04-23T20:20:58.622375861Z,rerun-slider- 0.7,2024-04-23T20:21:50.2772331Z,"[""🐿️"",""🐇"",""                                   "",""🐇"",""🐿️""]",2024-04-23T20:22:46.829297904Z,01HW69WSCRAKRBNS87PNFE4DKX,2024-04-23T20:20:58.511054425Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T20:21:50.2772331Z,1,2024-04-23T20:28:22.743113796Z,"{""age"":""38"",""gender"":""F"",""strength"":""Able to stay confident and not be easily swayed"",""fair"":""Yes"",""feedback"":""Cute animals!"",""education"":""master"",""teammates"":""Yes, I believe they were"",""notes"":""No"",""politics"":""Liberal"",""geo"":""Canada"",""ethnicity"":""White""}",2024-04-23T20:28:22.718685333Z
01HW69X7HGC8TN6KTWFJXTCDZ2,01HW69VZ45MBYTEC9B3KV1NQ9C,2024-04-23T20:21:50.2772331Z,game ended,2024-04-23T20:27:35.998998008Z,3,2024-04-23T20:22:30.359670899Z,true,2024-04-23T20:22:46.273504553Z,player 4,2024-04-23T20:22:46.829297904Z,01HW69RSPGANJFX8Y3PHV63R0R,2024-04-23T20:27:21.240909663Z,5e54082eb6e7cd414d4eae0e,2024-04-23T20:21:12.880573413Z,{},2024-04-23T20:21:13.508560937Z,rerun-slider- 0.7,2024-04-23T20:21:50.2772331Z,"[""🐿️"",""                                   "",""🐇"",""🐇"",""🐇"",""🐿️"",""🐇"",""🐇"",""🐇"",""🐇"",""🐇""]",2024-04-23T20:22:46.829297904Z,01HW69X6FKN7EP42AJ71005WZF,2024-04-23T20:21:12.880573413Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T20:21:50.2772331Z,1,2024-04-23T20:29:30.882412184Z,"{""age"":""57"",""gender"":""male"",""strength"":""thinking average to be honest"",""fair"":""yes"",""feedback"":""great test thanks"",""education"":""high-school"",""teammates"":""no"",""notes"":""no notes "",""politics"":""centrist"",""geo"":""English "",""ethnicity"":""white""}",2024-04-23T20:29:30.858006117Z
01HW69XHHQQJDQ9EYPGDP4N38C,01HW65RAY62DQZ95DV6B2AF22H,2024-04-23T20:22:46.389448628Z,game ended,2024-04-23T20:29:22.15699923Z,3,2024-04-23T20:23:25.52007374Z,true,2024-04-23T20:23:32.030304851Z,player 3,2024-04-23T20:24:08.671100454Z,01HW69ZGHXTPZ0X49T9SX5TADG,2024-04-23T20:28:59.439943479Z,64135e5651180cd4c2843e4f,2024-04-23T20:21:23.127096605Z,{},2024-04-23T20:21:23.655031883Z,rerun-slider- 0.7,2024-04-23T20:22:46.389448628Z,"[""                                   "",""🐇"",""🐿️""]",2024-04-23T20:24:08.671100454Z,01HW69XGK9K8XDVBEN4QNWPMQQ,2024-04-23T20:21:23.127096605Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T20:22:46.389448628Z,1,2024-04-23T20:30:26.054814378Z,"{""age"":""38"",""gender"":""Female"",""strength"":""Not sure, I just went with what I could see"",""fair"":""Yes"",""feedback"":"""",""education"":""high-school"",""teammates"":""Yes, I think so"",""notes"":""No"",""politics"":""Center-left"",""geo"":""English"",""ethnicity"":""British, white""}",2024-04-23T20:30:26.017707945Z
01HW69XZTK1MTNKAJ63YAJNKFB,01HW65R9FRYSHG6Q5GRYQAXWJ5,2024-04-23T20:24:07.335926858Z,game ended,2024-04-23T20:30:54.252765955Z,3,2024-04-23T20:25:42.239738847Z,true,2024-04-23T20:26:22.517057562Z,player 1,2024-04-23T20:26:23.177476133Z,01HW69ZHX3YBF9PT65BA9YXXYX,2024-04-23T20:30:37.122465334Z,5a75a77817ef3500016ffd06,2024-04-23T20:21:37.747574297Z,{},2024-04-23T20:21:38.125309305Z,rerun-slider- 0.7,2024-04-23T20:24:07.335926858Z,"[""🐇"",""🐇"",""🐿️"",""🐇"",""                                   "",""🐿️"",""🐇"",""🐇"",""🐇"",""🐇"",""🐿️"",""🐿️""]",2024-04-23T20:26:23.177476133Z,01HW69XZ5E6Y59VWE6RVMTTXT0,2024-04-23T20:21:37.747574297Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T20:24:07.335926858Z,1,2024-04-23T20:37:51.88567209Z,"{""age"":""59"",""gender"":""A fantasy concept. The word you are looking for is SEX"",""strength"":""No idea"",""fair"":""A meaningless question. Define your terms. What is 'fairness' in this context?? Some people do this for fun, others for money (an abysmally low rate. Much better to flip burgers) If you compare it to a real job then of course it is not comparable. Comparison is not fairness. "",""feedback"":""I could only move a slider that shows a broad area of choice but without highlighting the specific number where the spot is located. That precludes both specificity and consistency."",""education"":""bachelor"",""teammates"":""I have no way of knowing whether they were truthful. They are most likely to be non-existent people and just pre-programmed text."",""notes"":""I have no way of knowing what viewpoint each 'neighbour' has, their ability to see and calculate or their truthfulness. With those provisos and assuming the study scenario to be basically truthful as to the task then I gave some weight to the messages but only in broad terms, not specific percentages. "",""politics"":""None"",""geo"":""England"",""ethnicity"":""English""}",2024-04-23T20:37:51.86088699Z
01HW69ZGHXTPZ0X49T9SX5TADG,01HW65RAY62DQZ95DV6B2AF22H,2024-04-23T20:22:46.389448628Z,game ended,2024-04-23T20:29:22.15699923Z,3,2024-04-23T20:23:53.554762737Z,true,2024-04-23T20:24:07.031352717Z,player 4,2024-04-23T20:24:08.671100454Z,01HW69QXN3QVF8R7GVGJCA214R,2024-04-23T20:28:59.439943479Z,5f25e860dd98342ce97e7403,2024-04-23T20:22:27.645637392Z,{},2024-04-23T20:22:28.02197548Z,rerun-slider- 0.7,2024-04-23T20:22:46.389448628Z,"[""🐇"",""🐇"",""🐇"",""🐇"",""🐇"",""                                   ""]",2024-04-23T20:24:08.671100454Z,01HW69ZFX24AAXTVEZBV0N8WPN,2024-04-23T20:22:27.645637392Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T20:22:46.389448628Z,1,2024-04-23T20:32:01.016559284Z,"{""age"":""30"",""gender"":""female"",""strength"":""I remained cautious at all times and tried to average suggestions instead of trusting people completely."",""fair"":""Yes."",""feedback"":""It was only in the later rounds that I received a message after I pressed 'submit'. I recorded my number of rabbits and confidence level for each round, but only received the message for some submissions. I'm not sure if this was a problem or a design of the game."",""education"":""master"",""teammates"":""I don't really know - but I tended to create an average of their feedback overall instead of relying on each individual opinion."",""notes"":""I looked at their opinion and based my judgment off that."",""politics"":""left"",""geo"":""England"",""ethnicity"":""white""}",2024-04-23T20:32:01.064073407Z
01HW69ZHX3YBF9PT65BA9YXXYX,01HW65R9FRYSHG6Q5GRYQAXWJ5,2024-04-23T20:24:07.335926858Z,game ended,2024-04-23T20:30:54.252765955Z,3,2024-04-23T20:25:33.529514636Z,true,2024-04-23T20:25:36.603395529Z,player 2,2024-04-23T20:26:23.177476133Z,01HW6A0CX94ECTBQ00C9EXGP9B,2024-04-23T20:30:37.122465334Z,610a879e6500d1d653b3da54,2024-04-23T20:22:29.027360498Z,{},2024-04-23T20:22:29.430355187Z,rerun-slider- 0.7,2024-04-23T20:24:07.335926858Z,"[""🐇"",""🐿️"",""                                   ""]",2024-04-23T20:26:23.177476133Z,01HW69ZH1F8CWYNWS7GWPZ3K2Q,2024-04-23T20:22:29.027360498Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T20:24:07.335926858Z,1,2024-04-23T20:32:50.130100673Z,"{""age"":""56"",""gender"":""male"",""strength"":""paying attention"",""fair"":""yes"",""feedback"":""no problems"",""education"":""high-school"",""teammates"":""undecided"",""notes"":""no"",""politics"":""right"",""geo"":""United Kingdom"",""ethnicity"":""white""}",2024-04-23T20:32:50.103446679Z
01HW6A0CX94ECTBQ00C9EXGP9B,01HW65R9FRYSHG6Q5GRYQAXWJ5,2024-04-23T20:24:07.335926858Z,game ended,2024-04-23T20:30:54.252765955Z,3,2024-04-23T20:25:34.818669663Z,true,2024-04-23T20:25:38.099655Z,player 3,2024-04-23T20:26:23.177476133Z,01HW6A0NFXSVFZXNV5ZKQS16HC,2024-04-23T20:30:37.122465334Z,6096eca15340fc49ef3f1ab3,2024-04-23T20:22:56.68199859Z,{},2024-04-23T20:22:57.027351128Z,rerun-slider- 0.7,2024-04-23T20:24:07.335926858Z,"[""                                   "",""🐇"",""🐇"",""🐿️"",""🐇""]",2024-04-23T20:26:23.177476133Z,01HW6A0C9G7XAR2AC420TPC3N4,2024-04-23T20:22:56.68199859Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T20:24:07.335926858Z,1,2024-04-23T20:31:38.065005022Z,"{""age"":""27"",""gender"":""female"",""strength"":""Observing what was going on"",""fair"":""yes"",""feedback"":"""",""education"":""bachelor"",""teammates"":""Yes they all said about the same"",""notes"":""I took mental note"",""politics"":""left"",""geo"":""english"",""ethnicity"":""white""}",2024-04-23T20:31:38.003843721Z
01HW6A0HQ3MGSFF7N23H1GE3PJ,,2024-04-23T20:32:44.77736604Z,no more games,2024-04-23T20:32:44.77736604Z,,,,,,,,,660453c9877e571d12b555f7,2024-04-23T20:23:01.603887216Z,{},2024-04-23T20:23:02.034042022Z,rerun-slider- 0.7,2024-04-23T20:27:22.174870753Z,,,01HW6A0H51ZFW1ZNCGS31WB6BT,2024-04-23T20:23:01.603887216Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T20:27:22.174870753Z,,,,
01HW6A0HZ3R0Q3Z33YVKHQA7ZY,01HW65R8V6A99SKWST0C1YXHJ2,2024-04-23T20:26:36.754243672Z,game ended,2024-04-23T20:31:45.45988643Z,3,2024-04-23T20:25:59.575752615Z,true,2024-04-23T20:26:40.117373192Z,player 1,2024-04-23T20:27:14.446462878Z,01HW6A0SKWCK79NBBZT54DGARR,2024-04-23T20:31:24.55094446Z,660c022ef20bb20404c76d8f,2024-04-23T20:23:01.859933854Z,{},2024-04-23T20:23:02.255334846Z,rerun-slider- 0.7,2024-04-23T20:26:36.754243672Z,"[""                                   "",""🐿️"",""🐇"",""🐇""]",2024-04-23T20:27:14.446462878Z,01HW6A0GPWMB71AG9BAEEKYWC9,2024-04-23T20:23:01.859933854Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T20:26:36.754243672Z,1,2024-04-23T20:32:52.909636383Z,"{""age"":""24"",""gender"":""Male"",""strength"":""consistencies and averages mellow out"",""fair"":""Yes i think so"",""feedback"":""No problems - loading times were a little long"",""education"":""master"",""teammates"":""Yes - everyone roughly had the same guesses"",""notes"":""Yes briefly - everyone was kind of in consensus"",""politics"":""Central"",""geo"":""London"",""ethnicity"":""Asian""}",2024-04-23T20:32:52.932675615Z
01HW6A0NFXSVFZXNV5ZKQS16HC,01HW65R9FRYSHG6Q5GRYQAXWJ5,2024-04-23T20:24:07.335926858Z,game ended,2024-04-23T20:30:54.252765955Z,3,2024-04-23T20:24:05.688310058Z,true,2024-04-23T20:24:40.221409136Z,player 4,2024-04-23T20:26:23.177476133Z,01HW69XZTK1MTNKAJ63YAJNKFB,2024-04-23T20:30:37.122465334Z,5d80ec30bc8a3b00013187e9,2024-04-23T20:23:05.469220347Z,{},2024-04-23T20:23:05.810597251Z,rerun-slider- 0.7,2024-04-23T20:24:07.335926858Z,"[""🐇"",""                                   "",""🐇"",""🐇""]",2024-04-23T20:26:23.177476133Z,01HW6A0MWHP30X083MPY3V28VP,2024-04-23T20:23:05.469220347Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T20:24:07.335926858Z,1,2024-04-23T20:33:02.474837986Z,"{""age"":""28"",""gender"":""Male"",""strength"":""Average strength, it's hard to know exactly."",""fair"":""Yes"",""feedback"":""N/A"",""education"":""master"",""teammates"":""The other players seemed to change their minds as the game went on, towards what I expected to be correct. I have no reason to believe they were not telling the truth."",""notes"":""I took mental notes of what the others said, but not in depth notes"",""politics"":"""",""geo"":"""",""ethnicity"":""""}",2024-04-23T20:33:02.501517707Z
01HW6A0SKWCK79NBBZT54DGARR,01HW65R8V6A99SKWST0C1YXHJ2,2024-04-23T20:26:36.754243672Z,game ended,2024-04-23T20:31:45.45988643Z,3,2024-04-23T20:26:42.852236712Z,true,2024-04-23T20:27:05.817038746Z,player 2,2024-04-23T20:27:14.446462878Z,01HW6A188R18A27R7TX9WGJGB7,2024-04-23T20:31:24.55094446Z,660426c77cfdba4c55b28127,2024-04-23T20:23:09.692081993Z,{},2024-04-23T20:23:10.040678973Z,rerun-slider- 0.7,2024-04-23T20:26:36.754243672Z,"[""                                   "",""🐇"",""🐇"",""🐇"",""🐇"",""🐇"",""🐿️"",""🐇"",""🐿️"",""🐿️"",""🐿️"",""🐇"",""🐇""]",2024-04-23T20:27:14.446462878Z,01HW6A0S0FXV2ET2Z7C9TJ9MQQ,2024-04-23T20:23:09.692081993Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T20:26:36.754243672Z,1,2024-04-23T20:33:22.064047858Z,"{""age"":""18"",""gender"":""Female"",""strength"":""fairly strong, i tried to take into account what everyone was collectively saying"",""fair"":""yes "",""feedback"":"""",""education"":""high-school"",""teammates"":""yes and yes "",""notes"":""no"",""politics"":""left "",""geo"":""British"",""ethnicity"":""White British""}",2024-04-23T20:33:22.039077796Z
01HW6A132XF9RRP3X9RTDBNQ20,01HW65RA6TZ3QNXRDJYWT61MWX,2024-04-23T20:23:19.447377882Z,game ended,2024-04-23T20:30:54.811639811Z,3,2024-04-23T20:25:00.406401856Z,true,2024-04-23T20:25:12.573949919Z,player 1,2024-04-23T20:26:37.275153313Z,01HW6A1362W4E8H8DK3ZCZM6GC,2024-04-23T20:30:45.042953891Z,5972fb111fd7f5000151fba6,2024-04-23T20:23:19.389429494Z,{},2024-04-23T20:23:19.807999634Z,rerun-slider- 0.7,2024-04-23T20:23:19.447377882Z,"[""🐿️"",""🐿️"",""🐿️"",""🐇"",""🐇"",""                                   "",""🐇"",""🐇"",""🐿️""]",2024-04-23T20:26:37.275153313Z,01HW6A1280NQVA4XXFSH9D2TRA,2024-04-23T20:23:19.389429494Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T20:23:19.447377882Z,1,2024-04-23T20:32:14.336021402Z,"{""age"":""42"",""gender"":""Male"",""strength"":""Not sure I had any!"",""fair"":""More than fair"",""feedback"":""Hoping the next page outlines the real purpose of the study"",""education"":""high-school"",""teammates"":""I don't think they were real!"",""notes"":""I took note of, not notes"",""politics"":"""",""geo"":"""",""ethnicity"":""White British""}",2024-04-23T20:32:14.306847893Z
01HW6A1362W4E8H8DK3ZCZM6GC,01HW65RA6TZ3QNXRDJYWT61MWX,2024-04-23T20:23:19.527034137Z,game ended,2024-04-23T20:30:54.811639811Z,3,2024-04-23T20:26:34.412518877Z,true,2024-04-23T20:26:36.592404644Z,player 2,2024-04-23T20:26:37.275153313Z,01HW6A179RKA8F3M8SXFPBK1J7,2024-04-23T20:30:45.042953891Z,64135b04961f6ef6b66bb11f,2024-04-23T20:23:19.490436509Z,{},2024-04-23T20:23:19.838884083Z,rerun-slider- 0.7,2024-04-23T20:23:19.527034137Z,"[""🐇"",""                                   "",""🐇"",""🐇"",""🐇"",""🐇""]",2024-04-23T20:26:37.275153313Z,01HW6A12CEG6S085YDWVHR4V0A,2024-04-23T20:23:19.490436509Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T20:23:19.527034137Z,1,2024-04-23T20:32:11.608020332Z,"{""age"":""47"",""gender"":""Male"",""strength"":"""",""fair"":""fair enough"",""feedback"":"""",""education"":""master"",""teammates"":""yes, they were"",""notes"":""yes"",""politics"":""Left"",""geo"":""UK"",""ethnicity"":""White""}",2024-04-23T20:32:11.582043534Z
01HW6A14395VMP4XZZ3CRSVZNR,,2024-04-23T20:32:44.77736604Z,no more games,2024-04-23T20:32:44.77736604Z,3,2024-04-23T20:27:04.633149066Z,,,,,,,63e554b7631c8ec3ce069e32,2024-04-23T20:23:20.425563723Z,{},2024-04-23T20:23:20.566764902Z,rerun-slider- 0.7,2024-04-23T20:27:22.174870753Z,,,01HW6A13YNYMKAMWG4440CD3D5,2024-04-23T20:23:20.425563723Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T20:27:22.174870753Z,1,2024-04-23T20:28:49.785401725Z,"{""age"":""47"",""gender"":""male"",""strength"":""somehow the game seems to be skipped"",""fair"":"""",""feedback"":"""",""education"":""bachelor"",""teammates"":"""",""notes"":""somehow the game seems to be skipped"",""politics"":""conservative"",""geo"":""usa citizen"",""ethnicity"":""asian""}",2024-04-23T20:28:49.761881153Z
01HW6A179RKA8F3M8SXFPBK1J7,01HW65RA6TZ3QNXRDJYWT61MWX,2024-04-23T20:23:23.87858373Z,game ended,2024-04-23T20:30:54.811639811Z,3,2024-04-23T20:25:05.723089614Z,true,2024-04-23T20:25:10.595333845Z,player 3,2024-04-23T20:26:37.275153313Z,01HW6A185607XB54M41T4QP5JG,2024-04-23T20:30:45.042953891Z,5ebc4f47316102079775504b,2024-04-23T20:23:23.704673538Z,{},2024-04-23T20:23:24.779598561Z,rerun-slider- 0.7,2024-04-23T20:23:23.87858373Z,"[""🐿️"",""🐇"",""🐇"",""🐇"",""                                   ""]",2024-04-23T20:26:37.275153313Z,01HW6A15TYK3WMGXG7KD0ZHEXR,2024-04-23T20:23:23.704673538Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T20:23:23.87858373Z,1,2024-04-23T20:31:49.728279053Z,"{""age"":""39"",""gender"":""female"",""strength"":""working percentages out"",""fair"":""yes"",""feedback"":"""",""education"":""high-school"",""teammates"":""yes"",""notes"":""no"",""politics"":"""",""geo"":""british"",""ethnicity"":""white""}",2024-04-23T20:31:49.699158454Z
01HW6A185607XB54M41T4QP5JG,01HW65RA6TZ3QNXRDJYWT61MWX,2024-04-23T20:23:24.661022398Z,game ended,2024-04-23T20:30:54.811639811Z,3,2024-04-23T20:25:29.052059866Z,true,2024-04-23T20:25:39.958045461Z,player 4,2024-04-23T20:26:37.275153313Z,01HW6A132XF9RRP3X9RTDBNQ20,2024-04-23T20:30:45.042953891Z,660e7b22df6f62087f723241,2024-04-23T20:23:24.582417041Z,{},2024-04-23T20:23:24.997962862Z,rerun-slider- 0.7,2024-04-23T20:23:24.661022398Z,"[""🐇"",""🐇"",""                                   "",""🐿️""]",2024-04-23T20:26:37.275153313Z,01HW6A179EB381XWNG9K61YMW3,2024-04-23T20:23:24.582417041Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T20:23:24.661022398Z,1,2024-04-23T20:31:15.410270134Z,"{""age"":""26"",""gender"":""female"",""strength"":"""",""fair"":"""",""feedback"":"""",""education"":"""",""teammates"":"""",""notes"":"""",""politics"":""n/a"",""geo"":""scottish"",""ethnicity"":""white""}",2024-04-23T20:31:15.319685079Z
01HW6A188R18A27R7TX9WGJGB7,01HW65R8V6A99SKWST0C1YXHJ2,2024-04-23T20:26:36.754243672Z,game ended,2024-04-23T20:31:45.45988643Z,3,2024-04-23T20:26:36.660028756Z,true,2024-04-23T20:27:13.862999778Z,player 3,2024-04-23T20:27:14.446462878Z,01HW6A1VD34M6TKDAKVC19FB35,2024-04-23T20:31:24.55094446Z,5cd89ac3575359001dc46b76,2024-04-23T20:23:24.696605642Z,{},2024-04-23T20:23:25.15078012Z,rerun-slider- 0.7,2024-04-23T20:26:36.754243672Z,"[""🐇"",""🐿️"",""                                   ""]",2024-04-23T20:27:14.446462878Z,01HW6A179EB381XWNG9R4N2PTQ,2024-04-23T20:23:24.696605642Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T20:26:36.754243672Z,,,,
01HW6A1VD34M6TKDAKVC19FB35,01HW65R8V6A99SKWST0C1YXHJ2,2024-04-23T20:26:36.754243672Z,game ended,2024-04-23T20:31:45.45988643Z,3,2024-04-23T20:26:48.521733757Z,true,2024-04-23T20:26:58.796657149Z,player 4,2024-04-23T20:27:14.446462878Z,01HW6A0HZ3R0Q3Z33YVKHQA7ZY,2024-04-23T20:31:24.55094446Z,5bc73b9f821054000181a853,2024-04-23T20:23:44.291133706Z,{},2024-04-23T20:23:44.670349183Z,rerun-slider- 0.7,2024-04-23T20:26:36.754243672Z,"[""🐇"",""🐇"",""                                   "",""🐇""]",2024-04-23T20:27:14.446462878Z,01HW6A1TSA8MDFCPDPXGK2SR05,2024-04-23T20:23:44.291133706Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T20:26:36.754243672Z,1,2024-04-23T20:33:57.919591002Z,"{""age"":""54"",""gender"":""Male"",""strength"":""I think i had moderate strength"",""fair"":""yes"",""feedback"":""none"",""education"":""high-school"",""teammates"":""I think on the whole they were telling the truth"",""notes"":""I didn't take notes, but noted that neighbours had different colours"",""politics"":""liberal"",""geo"":""British"",""ethnicity"":""White""}",2024-04-23T20:33:57.991191176Z
01HW6A1XF1P10R9BX584RPVY4V,,2024-04-23T20:32:44.77736604Z,no more games,2024-04-23T20:32:44.77736604Z,3,2024-04-23T20:27:12.676643337Z,,,,,,,60a80fcc64a536b0bec96e7a,2024-04-23T20:23:46.401199264Z,{},2024-04-23T20:23:46.82021792Z,rerun-slider- 0.7,2024-04-23T20:27:22.174870753Z,,,01HW6A1WNVTNC1RPF1E2WCN34F,2024-04-23T20:23:46.401199264Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T20:27:22.174870753Z,1,2024-04-23T20:28:13.371732945Z,"{""age"":""54"",""gender"":""female"",""strength"":"""",""fair"":"""",""feedback"":"""",""education"":""master"",""teammates"":"""",""notes"":"""",""politics"":""centre"",""geo"":""british"",""ethnicity"":""white""}",2024-04-23T20:28:13.347154452Z
